"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","HUR","TOT","PC_LF","Q","1972-Q3",5.566667,
"USA","HUR","TOT","PC_LF","Q","1972-Q4",5.366667,
"USA","HUR","TOT","PC_LF","Q","1973-Q1",4.933333,
"USA","HUR","TOT","PC_LF","Q","1973-Q2",4.933333,
"USA","HUR","TOT","PC_LF","Q","1973-Q3",4.8,
"USA","HUR","TOT","PC_LF","Q","1973-Q4",4.766667,
"USA","HUR","TOT","PC_LF","Q","1974-Q1",5.133333,
"USA","HUR","TOT","PC_LF","Q","1974-Q2",5.2,
"USA","HUR","TOT","PC_LF","Q","1974-Q3",5.633333,
"USA","HUR","TOT","PC_LF","Q","1974-Q4",6.6,
"USA","HUR","TOT","PC_LF","Q","1975-Q1",8.266666,
"USA","HUR","TOT","PC_LF","Q","1975-Q2",8.866667,
"USA","HUR","TOT","PC_LF","Q","1975-Q3",8.466666,
"USA","HUR","TOT","PC_LF","Q","1975-Q4",8.3,
"USA","HUR","TOT","PC_LF","Q","1976-Q1",7.733333,
"USA","HUR","TOT","PC_LF","Q","1976-Q2",7.566667,
"USA","HUR","TOT","PC_LF","Q","1976-Q3",7.733333,
"USA","HUR","TOT","PC_LF","Q","1976-Q4",7.766667,
"USA","HUR","TOT","PC_LF","Q","1977-Q1",7.5,
"USA","HUR","TOT","PC_LF","Q","1977-Q2",7.133333,
"USA","HUR","TOT","PC_LF","Q","1977-Q3",6.9,
"USA","HUR","TOT","PC_LF","Q","1977-Q4",6.666667,
"USA","HUR","TOT","PC_LF","Q","1978-Q1",6.333333,
"USA","HUR","TOT","PC_LF","Q","1978-Q2",6,
"USA","HUR","TOT","PC_LF","Q","1978-Q3",6.033333,
"USA","HUR","TOT","PC_LF","Q","1978-Q4",5.9,
"USA","HUR","TOT","PC_LF","Q","1979-Q1",5.866667,
"USA","HUR","TOT","PC_LF","Q","1979-Q2",5.7,
"USA","HUR","TOT","PC_LF","Q","1979-Q3",5.866667,
"USA","HUR","TOT","PC_LF","Q","1979-Q4",5.966667,
"USA","HUR","TOT","PC_LF","Q","1980-Q1",6.3,
"USA","HUR","TOT","PC_LF","Q","1980-Q2",7.333333,
"USA","HUR","TOT","PC_LF","Q","1980-Q3",7.666667,
"USA","HUR","TOT","PC_LF","Q","1980-Q4",7.4,
"USA","HUR","TOT","PC_LF","Q","1981-Q1",7.433333,
"USA","HUR","TOT","PC_LF","Q","1981-Q2",7.4,
"USA","HUR","TOT","PC_LF","Q","1981-Q3",7.4,
"USA","HUR","TOT","PC_LF","Q","1981-Q4",8.233334,
"USA","HUR","TOT","PC_LF","Q","1982-Q1",8.833333,
"USA","HUR","TOT","PC_LF","Q","1982-Q2",9.433333,
"USA","HUR","TOT","PC_LF","Q","1982-Q3",9.9,
"USA","HUR","TOT","PC_LF","Q","1982-Q4",10.66667,
"USA","HUR","TOT","PC_LF","Q","1983-Q1",10.36667,
"USA","HUR","TOT","PC_LF","Q","1983-Q2",10.13333,
"USA","HUR","TOT","PC_LF","Q","1983-Q3",9.366667,
"USA","HUR","TOT","PC_LF","Q","1983-Q4",8.533334,
"USA","HUR","TOT","PC_LF","Q","1984-Q1",7.866667,
"USA","HUR","TOT","PC_LF","Q","1984-Q2",7.433333,
"USA","HUR","TOT","PC_LF","Q","1984-Q3",7.433333,
"USA","HUR","TOT","PC_LF","Q","1984-Q4",7.3,
"USA","HUR","TOT","PC_LF","Q","1985-Q1",7.233333,
"USA","HUR","TOT","PC_LF","Q","1985-Q2",7.3,
"USA","HUR","TOT","PC_LF","Q","1985-Q3",7.2,
"USA","HUR","TOT","PC_LF","Q","1985-Q4",7.033333,
"USA","HUR","TOT","PC_LF","Q","1986-Q1",7.033333,
"USA","HUR","TOT","PC_LF","Q","1986-Q2",7.166667,
"USA","HUR","TOT","PC_LF","Q","1986-Q3",6.966667,
"USA","HUR","TOT","PC_LF","Q","1986-Q4",6.833333,
"USA","HUR","TOT","PC_LF","Q","1987-Q1",6.6,
"USA","HUR","TOT","PC_LF","Q","1987-Q2",6.266667,
"USA","HUR","TOT","PC_LF","Q","1987-Q3",6,
"USA","HUR","TOT","PC_LF","Q","1987-Q4",5.833333,
"USA","HUR","TOT","PC_LF","Q","1988-Q1",5.7,
"USA","HUR","TOT","PC_LF","Q","1988-Q2",5.466667,
"USA","HUR","TOT","PC_LF","Q","1988-Q3",5.466667,
"USA","HUR","TOT","PC_LF","Q","1988-Q4",5.333333,
"USA","HUR","TOT","PC_LF","Q","1989-Q1",5.2,
"USA","HUR","TOT","PC_LF","Q","1989-Q2",5.233333,
"USA","HUR","TOT","PC_LF","Q","1989-Q3",5.233333,
"USA","HUR","TOT","PC_LF","Q","1989-Q4",5.366667,
"USA","HUR","TOT","PC_LF","Q","1990-Q1",5.3,
"USA","HUR","TOT","PC_LF","Q","1990-Q2",5.333333,
"USA","HUR","TOT","PC_LF","Q","1990-Q3",5.7,
"USA","HUR","TOT","PC_LF","Q","1990-Q4",6.133333,
"USA","HUR","TOT","PC_LF","Q","1991-Q1",6.6,
"USA","HUR","TOT","PC_LF","Q","1991-Q2",6.833333,
"USA","HUR","TOT","PC_LF","Q","1991-Q3",6.866667,
"USA","HUR","TOT","PC_LF","Q","1991-Q4",7.1,
"USA","HUR","TOT","PC_LF","Q","1992-Q1",7.366667,
"USA","HUR","TOT","PC_LF","Q","1992-Q2",7.6,
"USA","HUR","TOT","PC_LF","Q","1992-Q3",7.633333,
"USA","HUR","TOT","PC_LF","Q","1992-Q4",7.366667,
"USA","HUR","TOT","PC_LF","Q","1993-Q1",7.133333,
"USA","HUR","TOT","PC_LF","Q","1993-Q2",7.066667,
"USA","HUR","TOT","PC_LF","Q","1993-Q3",6.8,
"USA","HUR","TOT","PC_LF","Q","1993-Q4",6.633333,
"USA","HUR","TOT","PC_LF","Q","1994-Q1",6.566667,
"USA","HUR","TOT","PC_LF","Q","1994-Q2",6.2,
"USA","HUR","TOT","PC_LF","Q","1994-Q3",6,
"USA","HUR","TOT","PC_LF","Q","1994-Q4",5.633333,
"USA","HUR","TOT","PC_LF","Q","1995-Q1",5.466667,
"USA","HUR","TOT","PC_LF","Q","1995-Q2",5.666667,
"USA","HUR","TOT","PC_LF","Q","1995-Q3",5.666667,
"USA","HUR","TOT","PC_LF","Q","1995-Q4",5.566667,
"USA","HUR","TOT","PC_LF","Q","1996-Q1",5.533333,
"USA","HUR","TOT","PC_LF","Q","1996-Q2",5.5,
"USA","HUR","TOT","PC_LF","Q","1996-Q3",5.266667,
"USA","HUR","TOT","PC_LF","Q","1996-Q4",5.333333,
"USA","HUR","TOT","PC_LF","Q","1997-Q1",5.233333,
"USA","HUR","TOT","PC_LF","Q","1997-Q2",5,
"USA","HUR","TOT","PC_LF","Q","1997-Q3",4.866667,
"USA","HUR","TOT","PC_LF","Q","1997-Q4",4.666667,
"USA","HUR","TOT","PC_LF","Q","1998-Q1",4.633333,
"USA","HUR","TOT","PC_LF","Q","1998-Q2",4.4,
"USA","HUR","TOT","PC_LF","Q","1998-Q3",4.533333,
"USA","HUR","TOT","PC_LF","Q","1998-Q4",4.433333,
"USA","HUR","TOT","PC_LF","Q","1999-Q1",4.3,
"USA","HUR","TOT","PC_LF","Q","1999-Q2",4.266667,
"USA","HUR","TOT","PC_LF","Q","1999-Q3",4.233333,
"USA","HUR","TOT","PC_LF","Q","1999-Q4",4.066667,
"USA","HUR","TOT","PC_LF","Q","2000-Q1",4.033333,
"USA","HUR","TOT","PC_LF","Q","2000-Q2",3.933333,
"USA","HUR","TOT","PC_LF","Q","2000-Q3",4,
"USA","HUR","TOT","PC_LF","Q","2000-Q4",3.9,
"USA","HUR","TOT","PC_LF","Q","2001-Q1",4.233333,
"USA","HUR","TOT","PC_LF","Q","2001-Q2",4.4,
"USA","HUR","TOT","PC_LF","Q","2001-Q3",4.833333,
"USA","HUR","TOT","PC_LF","Q","2001-Q4",5.5,
"USA","HUR","TOT","PC_LF","Q","2002-Q1",5.7,
"USA","HUR","TOT","PC_LF","Q","2002-Q2",5.833333,
"USA","HUR","TOT","PC_LF","Q","2002-Q3",5.733333,
"USA","HUR","TOT","PC_LF","Q","2002-Q4",5.866667,
"USA","HUR","TOT","PC_LF","Q","2003-Q1",5.866667,
"USA","HUR","TOT","PC_LF","Q","2003-Q2",6.133333,
"USA","HUR","TOT","PC_LF","Q","2003-Q3",6.133333,
"USA","HUR","TOT","PC_LF","Q","2003-Q4",5.833333,
"USA","HUR","TOT","PC_LF","Q","2004-Q1",5.7,
"USA","HUR","TOT","PC_LF","Q","2004-Q2",5.6,
"USA","HUR","TOT","PC_LF","Q","2004-Q3",5.433333,
"USA","HUR","TOT","PC_LF","Q","2004-Q4",5.433333,
"USA","HUR","TOT","PC_LF","Q","2005-Q1",5.3,
"USA","HUR","TOT","PC_LF","Q","2005-Q2",5.1,
"USA","HUR","TOT","PC_LF","Q","2005-Q3",4.966667,
"USA","HUR","TOT","PC_LF","Q","2005-Q4",4.966667,
"USA","HUR","TOT","PC_LF","Q","2006-Q1",4.733333,
"USA","HUR","TOT","PC_LF","Q","2006-Q2",4.633333,
"USA","HUR","TOT","PC_LF","Q","2006-Q3",4.633333,
"USA","HUR","TOT","PC_LF","Q","2006-Q4",4.433333,
"USA","HUR","TOT","PC_LF","Q","2007-Q1",4.5,
"USA","HUR","TOT","PC_LF","Q","2007-Q2",4.5,
"USA","HUR","TOT","PC_LF","Q","2007-Q3",4.666667,
"USA","HUR","TOT","PC_LF","Q","2007-Q4",4.8,
"USA","HUR","TOT","PC_LF","Q","2008-Q1",5,
"USA","HUR","TOT","PC_LF","Q","2008-Q2",5.333333,
"USA","HUR","TOT","PC_LF","Q","2008-Q3",6,
"USA","HUR","TOT","PC_LF","Q","2008-Q4",6.866667,
"USA","HUR","TOT","PC_LF","Q","2009-Q1",8.266666,
"USA","HUR","TOT","PC_LF","Q","2009-Q2",9.3,
"USA","HUR","TOT","PC_LF","Q","2009-Q3",9.633333,
"USA","HUR","TOT","PC_LF","Q","2009-Q4",9.933333,
"USA","HUR","TOT","PC_LF","Q","2010-Q1",9.833333,
"USA","HUR","TOT","PC_LF","Q","2010-Q2",9.633333,
"USA","HUR","TOT","PC_LF","Q","2010-Q3",9.466666,
"USA","HUR","TOT","PC_LF","Q","2010-Q4",9.5,
"USA","HUR","TOT","PC_LF","Q","2011-Q1",9.033334,
"USA","HUR","TOT","PC_LF","Q","2011-Q2",9.066667,
"USA","HUR","TOT","PC_LF","Q","2011-Q3",9,
"USA","HUR","TOT","PC_LF","Q","2011-Q4",8.633333,
"USA","HUR","TOT","PC_LF","Q","2012-Q1",8.266666,
"USA","HUR","TOT","PC_LF","Q","2012-Q2",8.2,
"USA","HUR","TOT","PC_LF","Q","2012-Q3",8.033334,
"USA","HUR","TOT","PC_LF","Q","2012-Q4",7.8,
"USA","HUR","TOT","PC_LF","Q","2013-Q1",7.733333,
"USA","HUR","TOT","PC_LF","Q","2013-Q2",7.533333,
"USA","HUR","TOT","PC_LF","Q","2013-Q3",7.233333,
"USA","HUR","TOT","PC_LF","Q","2013-Q4",6.933333,
"USA","HUR","TOT","PC_LF","Q","2014-Q1",6.666667,
"USA","HUR","TOT","PC_LF","Q","2014-Q2",6.2,
"USA","HUR","TOT","PC_LF","Q","2014-Q3",6.066667,
"USA","HUR","TOT","PC_LF","Q","2014-Q4",5.7,
"USA","HUR","TOT","PC_LF","Q","2015-Q1",5.533333,
"USA","HUR","TOT","PC_LF","Q","2015-Q2",5.433333,
"USA","HUR","TOT","PC_LF","Q","2015-Q3",5.1,
"USA","HUR","TOT","PC_LF","Q","2015-Q4",5.033333,
"USA","HUR","TOT","PC_LF","Q","2016-Q1",4.933333,
"USA","HUR","TOT","PC_LF","Q","2016-Q2",4.9,
"USA","HUR","TOT","PC_LF","Q","2016-Q3",4.9,
"USA","HUR","TOT","PC_LF","Q","2016-Q4",4.766667,
"USA","HUR","TOT","PC_LF","Q","2017-Q1",4.566667,
"USA","HUR","TOT","PC_LF","Q","2017-Q2",4.366667,
"USA","HUR","TOT","PC_LF","Q","2017-Q3",4.3,
"USA","HUR","TOT","PC_LF","Q","2017-Q4",4.133333,
"USA","HUR","TOT","PC_LF","Q","2018-Q1",4.066667,
"USA","HUR","TOT","PC_LF","Q","2018-Q2",3.933333,
"USA","HUR","TOT","PC_LF","Q","2018-Q3",3.766667,
"USA","HUR","TOT","PC_LF","Q","2018-Q4",3.8,
"USA","HUR","TOT","PC_LF","Q","2019-Q1",3.866667,
"USA","HUR","TOT","PC_LF","Q","2019-Q2",3.633333,
"USA","HUR","TOT","PC_LF","Q","2019-Q3",3.633333,
"USA","HUR","TOT","PC_LF","Q","2019-Q4",3.533333,
"USA","HUR","TOT","PC_LF","Q","2020-Q1",3.833333,
"USA","HUR","TOT","PC_LF","Q","2020-Q2",13.03333,
"USA","HUR","TOT","PC_LF","Q","2020-Q3",8.833333,
"CHL","HUR","TOT","PC_LF","Q","1986-Q1",13.87818,
"CHL","HUR","TOT","PC_LF","Q","1986-Q2",12.01446,
"CHL","HUR","TOT","PC_LF","Q","1986-Q3",11.30967,
"CHL","HUR","TOT","PC_LF","Q","1986-Q4",11.23331,
"CHL","HUR","TOT","PC_LF","Q","1987-Q1",11.05574,
"CHL","HUR","TOT","PC_LF","Q","1987-Q2",11.39861,
"CHL","HUR","TOT","PC_LF","Q","1987-Q3",10.89298,
"CHL","HUR","TOT","PC_LF","Q","1987-Q4",10.36217,
"CHL","HUR","TOT","PC_LF","Q","1988-Q1",10.46046,
"CHL","HUR","TOT","PC_LF","Q","1988-Q2",10.27933,
"CHL","HUR","TOT","PC_LF","Q","1988-Q3",9.651524,
"CHL","HUR","TOT","PC_LF","Q","1988-Q4",8.604207,
"CHL","HUR","TOT","PC_LF","Q","1989-Q1",8.200189,
"CHL","HUR","TOT","PC_LF","Q","1989-Q2",8.216792,
"CHL","HUR","TOT","PC_LF","Q","1989-Q3",7.523695,
"CHL","HUR","TOT","PC_LF","Q","1989-Q4",7.689531,
"CHL","HUR","TOT","PC_LF","Q","1990-Q1",7.399837,
"CHL","HUR","TOT","PC_LF","Q","1990-Q2",7.895784,
"CHL","HUR","TOT","PC_LF","Q","1990-Q3",7.717433,
"CHL","HUR","TOT","PC_LF","Q","1990-Q4",8.041587,
"CHL","HUR","TOT","PC_LF","Q","1991-Q1",8.291145,
"CHL","HUR","TOT","PC_LF","Q","1991-Q2",8.034775,
"CHL","HUR","TOT","PC_LF","Q","1991-Q3",8.644366,
"CHL","HUR","TOT","PC_LF","Q","1991-Q4",7.657838,
"CHL","HUR","TOT","PC_LF","Q","1992-Q1",7.061794,
"CHL","HUR","TOT","PC_LF","Q","1992-Q2",6.382773,
"CHL","HUR","TOT","PC_LF","Q","1992-Q3",6.569335,
"CHL","HUR","TOT","PC_LF","Q","1992-Q4",6.665412,
"CHL","HUR","TOT","PC_LF","Q","1993-Q1",6.574811,
"CHL","HUR","TOT","PC_LF","Q","1993-Q2",6.241853,
"CHL","HUR","TOT","PC_LF","Q","1993-Q3",6.481057,
"CHL","HUR","TOT","PC_LF","Q","1993-Q4",6.907408,
"CHL","HUR","TOT","PC_LF","Q","1994-Q1",7.333524,
"CHL","HUR","TOT","PC_LF","Q","1994-Q2",7.674303,
"CHL","HUR","TOT","PC_LF","Q","1994-Q3",7.895319,
"CHL","HUR","TOT","PC_LF","Q","1994-Q4",8.377068,
"CHL","HUR","TOT","PC_LF","Q","1995-Q1",7.665997,
"CHL","HUR","TOT","PC_LF","Q","1995-Q2",7.41559,
"CHL","HUR","TOT","PC_LF","Q","1995-Q3",7.051003,
"CHL","HUR","TOT","PC_LF","Q","1995-Q4",7.100244,
"CHL","HUR","TOT","PC_LF","Q","1996-Q1",6.858969,
"CHL","HUR","TOT","PC_LF","Q","1996-Q2",6.296012,
"CHL","HUR","TOT","PC_LF","Q","1996-Q3",6.270189,
"CHL","HUR","TOT","PC_LF","Q","1996-Q4",5.872142,
"CHL","HUR","TOT","PC_LF","Q","1997-Q1",6.119733,
"CHL","HUR","TOT","PC_LF","Q","1997-Q2",6.319191,
"CHL","HUR","TOT","PC_LF","Q","1997-Q3",6.211187,
"CHL","HUR","TOT","PC_LF","Q","1997-Q4",5.822583,
"CHL","HUR","TOT","PC_LF","Q","1998-Q1",5.5396,
"CHL","HUR","TOT","PC_LF","Q","1998-Q2",5.835571,
"CHL","HUR","TOT","PC_LF","Q","1998-Q3",6.320175,
"CHL","HUR","TOT","PC_LF","Q","1998-Q4",7.957537,
"CHL","HUR","TOT","PC_LF","Q","1999-Q1",8.830687,
"CHL","HUR","TOT","PC_LF","Q","1999-Q2",10.63988,
"CHL","HUR","TOT","PC_LF","Q","1999-Q3",10.94958,
"CHL","HUR","TOT","PC_LF","Q","1999-Q4",10.16253,
"CHL","HUR","TOT","PC_LF","Q","2000-Q1",9.02958,
"CHL","HUR","TOT","PC_LF","Q","2000-Q2",9.394316,
"CHL","HUR","TOT","PC_LF","Q","2000-Q3",10.51078,
"CHL","HUR","TOT","PC_LF","Q","2000-Q4",9.729617,
"CHL","HUR","TOT","PC_LF","Q","2001-Q1",9.952222,
"CHL","HUR","TOT","PC_LF","Q","2001-Q2",9.884395,
"CHL","HUR","TOT","PC_LF","Q","2001-Q3",10.09593,
"CHL","HUR","TOT","PC_LF","Q","2001-Q4",9.470333,
"CHL","HUR","TOT","PC_LF","Q","2002-Q1",10.01785,
"CHL","HUR","TOT","PC_LF","Q","2002-Q2",9.783502,
"CHL","HUR","TOT","PC_LF","Q","2002-Q3",9.869253,
"CHL","HUR","TOT","PC_LF","Q","2002-Q4",9.536022,
"CHL","HUR","TOT","PC_LF","Q","2003-Q1",9.574253,
"CHL","HUR","TOT","PC_LF","Q","2003-Q2",9.578149,
"CHL","HUR","TOT","PC_LF","Q","2003-Q3",9.715855,
"CHL","HUR","TOT","PC_LF","Q","2003-Q4",9.285932,
"CHL","HUR","TOT","PC_LF","Q","2004-Q1",9.522913,
"CHL","HUR","TOT","PC_LF","Q","2004-Q2",10.37822,
"CHL","HUR","TOT","PC_LF","Q","2004-Q3",10.39666,
"CHL","HUR","TOT","PC_LF","Q","2004-Q4",9.747566,
"CHL","HUR","TOT","PC_LF","Q","2005-Q1",9.356451,
"CHL","HUR","TOT","PC_LF","Q","2005-Q2",9.595161,
"CHL","HUR","TOT","PC_LF","Q","2005-Q3",9.257447,
"CHL","HUR","TOT","PC_LF","Q","2005-Q4",8.725239,
"CHL","HUR","TOT","PC_LF","Q","2006-Q1",8.577651,
"CHL","HUR","TOT","PC_LF","Q","2006-Q2",8.50644,
"CHL","HUR","TOT","PC_LF","Q","2006-Q3",7.499279,
"CHL","HUR","TOT","PC_LF","Q","2006-Q4",6.602612,
"CHL","HUR","TOT","PC_LF","Q","2007-Q1",6.866161,
"CHL","HUR","TOT","PC_LF","Q","2007-Q2",6.516925,
"CHL","HUR","TOT","PC_LF","Q","2007-Q3",7.298033,
"CHL","HUR","TOT","PC_LF","Q","2007-Q4",7.864905,
"CHL","HUR","TOT","PC_LF","Q","2008-Q1",7.647135,
"CHL","HUR","TOT","PC_LF","Q","2008-Q2",7.974126,
"CHL","HUR","TOT","PC_LF","Q","2008-Q3",7.4034,
"CHL","HUR","TOT","PC_LF","Q","2008-Q4",8.151436,
"CHL","HUR","TOT","PC_LF","Q","2009-Q1",9.328073,
"CHL","HUR","TOT","PC_LF","Q","2009-Q2",10.24148,
"CHL","HUR","TOT","PC_LF","Q","2009-Q3",9.79747,
"CHL","HUR","TOT","PC_LF","Q","2009-Q4",9.373182,
"CHL","HUR","TOT","PC_LF","Q","2010-Q1",9.306017,
"CHL","HUR","TOT","PC_LF","Q","2010-Q2",8.28172,
"CHL","HUR","TOT","PC_LF","Q","2010-Q3",7.80266,
"CHL","HUR","TOT","PC_LF","Q","2010-Q4",7.811898,
"CHL","HUR","TOT","PC_LF","Q","2011-Q1",7.576047,
"CHL","HUR","TOT","PC_LF","Q","2011-Q2",6.913013,
"CHL","HUR","TOT","PC_LF","Q","2011-Q3",7.342672,
"CHL","HUR","TOT","PC_LF","Q","2011-Q4",7.359073,
"CHL","HUR","TOT","PC_LF","Q","2012-Q1",6.792707,
"CHL","HUR","TOT","PC_LF","Q","2012-Q2",6.509242,
"CHL","HUR","TOT","PC_LF","Q","2012-Q3",6.358818,
"CHL","HUR","TOT","PC_LF","Q","2012-Q4",6.711728,
"CHL","HUR","TOT","PC_LF","Q","2013-Q1",6.423451,
"CHL","HUR","TOT","PC_LF","Q","2013-Q2",6.006222,
"CHL","HUR","TOT","PC_LF","Q","2013-Q3",5.661608,
"CHL","HUR","TOT","PC_LF","Q","2013-Q4",6.226226,
"CHL","HUR","TOT","PC_LF","Q","2014-Q1",6.505256,
"CHL","HUR","TOT","PC_LF","Q","2014-Q2",6.248306,
"CHL","HUR","TOT","PC_LF","Q","2014-Q3",6.539229,
"CHL","HUR","TOT","PC_LF","Q","2014-Q4",6.6875,
"CHL","HUR","TOT","PC_LF","Q","2015-Q1",6.22772,
"CHL","HUR","TOT","PC_LF","Q","2015-Q2",6.404035,
"CHL","HUR","TOT","PC_LF","Q","2015-Q3",6.343424,
"CHL","HUR","TOT","PC_LF","Q","2015-Q4",6.337292,
"CHL","HUR","TOT","PC_LF","Q","2016-Q1",6.493286,
"CHL","HUR","TOT","PC_LF","Q","2016-Q2",6.731801,
"CHL","HUR","TOT","PC_LF","Q","2016-Q3",6.825096,
"CHL","HUR","TOT","PC_LF","Q","2016-Q4",6.691036,
"CHL","HUR","TOT","PC_LF","Q","2017-Q1",7.029222,
"CHL","HUR","TOT","PC_LF","Q","2017-Q2",7.013797,
"CHL","HUR","TOT","PC_LF","Q","2017-Q3",6.790352,
"CHL","HUR","TOT","PC_LF","Q","2017-Q4",7.021144,
"CHL","HUR","TOT","PC_LF","Q","2018-Q1",7.341071,
"CHL","HUR","TOT","PC_LF","Q","2018-Q2",7.220186,
"CHL","HUR","TOT","PC_LF","Q","2018-Q3",7.265749,
"CHL","HUR","TOT","PC_LF","Q","2018-Q4",7.695917,
"CHL","HUR","TOT","PC_LF","Q","2019-Q1",7.212043,
"CHL","HUR","TOT","PC_LF","Q","2019-Q2",6.966049,
"CHL","HUR","TOT","PC_LF","Q","2019-Q3",7.138276,
"CHL","HUR","TOT","PC_LF","Q","2019-Q4",7.600681,
"CHL","HUR","TOT","PC_LF","Q","2020-Q1",8.183977,
"CHL","HUR","TOT","PC_LF","Q","2020-Q2",11.7563,
"CHL","HUR","TOT","PC_LF","Q","2020-Q3",11.98031,
"EST","HUR","TOT","PC_LF","Q","1997-Q1",10.2,
"EST","HUR","TOT","PC_LF","Q","1997-Q2",9.7,
"EST","HUR","TOT","PC_LF","Q","1997-Q3",9.5,
"EST","HUR","TOT","PC_LF","Q","1997-Q4",9.2,
"EST","HUR","TOT","PC_LF","Q","1998-Q1",9.2,
"EST","HUR","TOT","PC_LF","Q","1998-Q2",9.1,
"EST","HUR","TOT","PC_LF","Q","1998-Q3",9.1,
"EST","HUR","TOT","PC_LF","Q","1998-Q4",9.3,
"EST","HUR","TOT","PC_LF","Q","1999-Q1",10.1,
"EST","HUR","TOT","PC_LF","Q","1999-Q2",11.1,
"EST","HUR","TOT","PC_LF","Q","1999-Q3",11.8,
"EST","HUR","TOT","PC_LF","Q","1999-Q4",12.4,
"EST","HUR","TOT","PC_LF","Q","2000-Q1",14.36667,
"EST","HUR","TOT","PC_LF","Q","2000-Q2",14.13333,
"EST","HUR","TOT","PC_LF","Q","2000-Q3",14.13333,
"EST","HUR","TOT","PC_LF","Q","2000-Q4",14.26667,
"EST","HUR","TOT","PC_LF","Q","2001-Q1",14.1,
"EST","HUR","TOT","PC_LF","Q","2001-Q2",13.56667,
"EST","HUR","TOT","PC_LF","Q","2001-Q3",12.8,
"EST","HUR","TOT","PC_LF","Q","2001-Q4",11.66667,
"EST","HUR","TOT","PC_LF","Q","2002-Q1",11.46667,
"EST","HUR","TOT","PC_LF","Q","2002-Q2",10.8,
"EST","HUR","TOT","PC_LF","Q","2002-Q3",11.3,
"EST","HUR","TOT","PC_LF","Q","2002-Q4",11.73333,
"EST","HUR","TOT","PC_LF","Q","2003-Q1",11.23333,
"EST","HUR","TOT","PC_LF","Q","2003-Q2",10.96667,
"EST","HUR","TOT","PC_LF","Q","2003-Q3",9.9,
"EST","HUR","TOT","PC_LF","Q","2003-Q4",9.7,
"EST","HUR","TOT","PC_LF","Q","2004-Q1",10.1,
"EST","HUR","TOT","PC_LF","Q","2004-Q2",9.733334,
"EST","HUR","TOT","PC_LF","Q","2004-Q3",10.2,
"EST","HUR","TOT","PC_LF","Q","2004-Q4",9.766666,
"EST","HUR","TOT","PC_LF","Q","2005-Q1",9.033334,
"EST","HUR","TOT","PC_LF","Q","2005-Q2",8.066667,
"EST","HUR","TOT","PC_LF","Q","2005-Q3",7.7,
"EST","HUR","TOT","PC_LF","Q","2005-Q4",7.2,
"EST","HUR","TOT","PC_LF","Q","2006-Q1",6.366667,
"EST","HUR","TOT","PC_LF","Q","2006-Q2",6.2,
"EST","HUR","TOT","PC_LF","Q","2006-Q3",5.8,
"EST","HUR","TOT","PC_LF","Q","2006-Q4",5.433333,
"EST","HUR","TOT","PC_LF","Q","2007-Q1",5,
"EST","HUR","TOT","PC_LF","Q","2007-Q2",4.833333,
"EST","HUR","TOT","PC_LF","Q","2007-Q3",4.1,
"EST","HUR","TOT","PC_LF","Q","2007-Q4",4.033333,
"EST","HUR","TOT","PC_LF","Q","2008-Q1",4.333333,
"EST","HUR","TOT","PC_LF","Q","2008-Q2",4.233333,
"EST","HUR","TOT","PC_LF","Q","2008-Q3",6.333333,
"EST","HUR","TOT","PC_LF","Q","2008-Q4",8,
"EST","HUR","TOT","PC_LF","Q","2009-Q1",10.7,
"EST","HUR","TOT","PC_LF","Q","2009-Q2",12.8,
"EST","HUR","TOT","PC_LF","Q","2009-Q3",14.9,
"EST","HUR","TOT","PC_LF","Q","2009-Q4",16.23333,
"EST","HUR","TOT","PC_LF","Q","2010-Q1",18.26667,
"EST","HUR","TOT","PC_LF","Q","2010-Q2",17.96667,
"EST","HUR","TOT","PC_LF","Q","2010-Q3",16.06667,
"EST","HUR","TOT","PC_LF","Q","2010-Q4",14.4,
"EST","HUR","TOT","PC_LF","Q","2011-Q1",13.73333,
"EST","HUR","TOT","PC_LF","Q","2011-Q2",12.83333,
"EST","HUR","TOT","PC_LF","Q","2011-Q3",11.53333,
"EST","HUR","TOT","PC_LF","Q","2011-Q4",11.46667,
"EST","HUR","TOT","PC_LF","Q","2012-Q1",10.76667,
"EST","HUR","TOT","PC_LF","Q","2012-Q2",9.966666,
"EST","HUR","TOT","PC_LF","Q","2012-Q3",9.766666,
"EST","HUR","TOT","PC_LF","Q","2012-Q4",9.433333,
"EST","HUR","TOT","PC_LF","Q","2013-Q1",9.366667,
"EST","HUR","TOT","PC_LF","Q","2013-Q2",7.933333,
"EST","HUR","TOT","PC_LF","Q","2013-Q3",8.2,
"EST","HUR","TOT","PC_LF","Q","2013-Q4",8.8,
"EST","HUR","TOT","PC_LF","Q","2014-Q1",8.166667,
"EST","HUR","TOT","PC_LF","Q","2014-Q2",7.133333,
"EST","HUR","TOT","PC_LF","Q","2014-Q3",7.6,
"EST","HUR","TOT","PC_LF","Q","2014-Q4",6.666667,
"EST","HUR","TOT","PC_LF","Q","2015-Q1",6.4,
"EST","HUR","TOT","PC_LF","Q","2015-Q2",6.4,
"EST","HUR","TOT","PC_LF","Q","2015-Q3",5.533333,
"EST","HUR","TOT","PC_LF","Q","2015-Q4",6.433333,
"EST","HUR","TOT","PC_LF","Q","2016-Q1",6.366667,
